,Treatment,treatnameM,treatnameP,Replicate,Parasite,Count 1,Count 2,Count 3,Count 4,average,indwork,treatwork,co,stillalive,contaminated,pasteuria,exposed,Dissolved,dayslife,totbab,babperday,lastrepro,# of Babies 7/24,27-Jul,29-Jul,31-Jul,3-Aug,5-Aug,7-Aug,10-Aug,12-Aug,14-Aug,17-Aug,19-Aug,21-Aug,24-Aug,26-Aug,28-Aug,31-Aug,2-Sep,4-Sep,7-Sep,9-Sep,11-Sep,14-Sep,16-Sep,18-Sep,21-Sep,23-Sep,25-Sep,28-Sep,30-Sep,2-Oct,5-Oct,7-Oct,9-Oct,12-Oct,14-Oct,lifetimesig,fecundsig
1,1,none,none,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,35,149,4.257142857,34,1,6,0,8,8,6,0,9,5,8,11,0,12,5,7,0,9,11,0,0,7,2,4,2,5,7,0,6,0,10,0,0,0,0,0,0,1,1
2,1,none,none,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
3,1,none,none,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,38,129,3.394736842,35,1,6,0,7,7,6,1,6,9,10,10,3,4,3,3,0,1,8,0,7,0,6,9,4,6,0,7,0,1,0,4,0,0,0,0,0,1,1
4,1,none,none,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
5,1,none,none,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,15,58,3.866666667,15,1,7,0,6,6,6,0,8,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,1,none,none,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
7,1,none,none,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,28,128,4.571428571,27,3,5,0,8,5,6,0,9,8,8,12,0,14,5,12,0,0,8,1,11,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8,1,none,none,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
9,1,none,none,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,39,152,3.897435897,34,2,8,0,8,7,5,0,9,5,8,6,0,7,8,7,0,4,10,0,8,0,5,11,0,9,1,13,0,0,11,0,0,0,0,0,0,1,1
10,1,none,none,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
11,1,none,none,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,17,70,4.117647059,15,0,3,7,7,5,9,0,9,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,1,none,none,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
13,1,none,none,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,29,97,3.344827586,28,0,1,2,6,6,0,1,9,10,7,10,0,7,2,0,0,7,9,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,1,none,none,7,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
15,1,none,none,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,70,3.888888889,17,0,3,7,4,5,0,6,7,11,0,10,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16,1,none,none,8,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
17,1,none,none,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,17,72,4.235294118,17,0,2,6,6,6,0,7,7,9,10,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,1,none,none,9,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
19,1,none,none,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,16,76,4.75,16,0,3,4,6,5,0,9,10,11,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,1,none,none,10,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
21,1,none,none,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,24,124,5.166666667,22,0,2,8,4,6,0,9,10,10,10,11,0,13,12,13,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,1,none,none,11,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
23,1,none,none,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,29,103,3.551724138,28,0,3,7,5,4,0,8,9,9,9,10,0,8,7,7,0,2,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,1,none,none,12,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
25,1,none,none,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,39,160,4.102564103,35,0,4,7,5,7,0,6,9,11,0,11,14,2,6,0,0,9,9,0,0,12,0,6,11,3,1,7,6,8,0,6,0,0,0,0,0,1,1
26,1,none,none,13,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
27,1,none,none,14,1,0,0,0,0,0,0,1,1,0,0,0,0,0,17,77,4.529411765,17,0,2,8,5,4,0,7,8,11,11,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,1,none,none,14,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
29,1,none,none,15,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,77,4.277777778,18,0,3,7,6,4,0,1,7,6,10,15,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,1,none,none,15,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
31,1,none,none,16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,30,104,3.466666667,28,0,2,7,5,4,0,7,6,8,11,7,0,7,9,7,0,6,9,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,1,none,none,16,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
33,1,none,none,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,29,90,3.103448276,22,0,2,6,7,4,0,5,7,6,7,10,0,7,7,11,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,1,none,none,17,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
35,1,none,none,18,1,0,0,0,0,0,0,1,1,0,0,0,0,0,36,158,4.388888889,34,0,3,6,6,7,0,9,10,11,10,15,0,10,?,9,0,11,11,0,0,7,4,10,0,5,0,10,0,0,4,0,0,0,0,0,0,1,1
36,1,none,none,18,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
37,1,none,none,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,86,4.777777778,18,0,3,7,4,4,8,0,7,11,10,17,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,1,none,none,19,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
39,1,none,none,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,34,145,4.264705882,33,0,3,7,6,5,0,8,11,12,0,17,14,5,3,0,0,10,10,0,0,13,0,1,12,0,6,0,1,1,0,0,0,0,0,0,0,1,1
40,1,none,none,20,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
41,1,none,none,21,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,60,3.333333333,17,0,3,7,4,6,0,8,8,7,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,1,none,none,21,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
43,1,none,none,22,1,0,0,0,0,0,0,1,1,1,0,0,0,0,40,148,3.7,35,0,2,8,5,6,0,8,9,5,0,20,0,5,9,0,3,9,11,6,0,11,0,2,10,0,0,11,1,3,1,3,0,0,0,0,0,1,1
44,1,none,none,22,2,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
45,1,none,none,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,88,4.888888889,18,0,2,7,6,6,0,8,9,10,0,8,14,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46,1,none,none,23,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
47,1,none,none,24,1,0,0,0,0,0,0,1,1,0,0,0,0,0,21,82,3.904761905,22,0,2,7,7,4,0,8,7,8,4,18,0,7,6,0,0,?,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48,1,none,none,24,2,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
49,1,none,none,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,39,173,4.435897436,35,0,3,8,6,7,0,4,9,11,0,14,15,10,11,1,10,15,15,0,0,6,0,7,0,0,5,4,0,0,7,5,0,0,0,0,0,1,1
